,ax,bx,cx,dx,v,p,t
3960,2.351808892524147,1.0453714939719854,0.15431193921496159,1.05,0.7899431861608016,1.0993555251367433,19.805000000000344
3961,2.351804817192603,1.0455108486302414,0.15417665988824994,1.05,0.7899399854972899,1.099359979484137,19.810000000000343
3962,2.3518007432805446,1.0456501559740756,0.15404142645647387,1.05,0.7899367859486073,1.0993644323161063,19.815000000000342
3963,2.3517966707879348,1.045789416003507,0.1539062389196519,1.05,0.7899335875147241,1.0993688836326547,19.82000000000034
3964,2.351792599714737,1.0459286287185545,0.1537710972778026,1.05,0.7899303901956111,1.099373333433786,19.82500000000034
3965,2.351788530060913,1.0460677941192367,0.15363600153094448,1.05,0.7899271939912391,1.0993777817195032,19.83000000000034
3966,2.3517844618264254,1.0462069122055724,0.15350095167909603,1.05,0.7899239989015787,1.0993822284898105,19.83500000000034
3967,2.3517803950112377,1.0463459829775803,0.1533659477222758,1.05,0.7899208049266007,1.0993866737447109,19.840000000000337
3968,2.351776329615312,1.0464850064352793,0.15323098966050228,1.05,0.7899176120662756,1.0993911174842084,19.845000000000336
3969,2.351772265638611,1.0466239825786883,0.15309607749379395,1.05,0.7899144203205744,1.0993955597083063,19.850000000000335
3970,2.3517682030810985,1.0467629114078258,0.1529612112221693,1.05,0.7899112296894677,1.0994000004170081,19.855000000000334
3971,2.351764141942736,1.0469017929227107,0.15282639084564678,1.05,0.7899080401729264,1.0994044396103173,19.860000000000333
3972,2.351760082223487,1.0470406271233617,0.15269161636424486,1.05,0.7899048517709211,1.0994088772882378,19.865000000000332
3973,2.3517560239233144,1.0471794140097976,0.15255688777798201,1.05,0.7899016644834227,1.0994133134507726,19.87000000000033
3974,2.35175196704218,1.0473181535820373,0.15242220508687668,1.05,0.7898984783104017,1.099417748097926,19.87500000000033
3975,2.351747911580047,1.0474568458400992,0.15228756829094725,1.05,0.7898952932518295,1.0994221812297003,19.88000000000033
3976,2.3517438575368788,1.0475954907840024,0.1521529773902122,1.05,0.7898921093076764,1.0994266128461003,19.88500000000033
3977,2.351739804912638,1.0477340884137654,0.1520184323846899,1.05,0.7898889264779133,1.0994310429471288,19.890000000000327
3978,2.3517357537072874,1.047872638729407,0.15188393327439878,1.05,0.789885744762511,1.0994354715327899,19.895000000000326
3979,2.3517317039207897,1.0480111417309461,0.15174948005935723,1.05,0.7898825641614406,1.0994398986030864,19.900000000000325
3980,2.351727655553108,1.0481495974184014,0.15161507273958363,1.05,0.7898793846746726,1.0994443241580227,19.905000000000324
3981,2.3517236086042055,1.0482880057917914,0.15148071131509636,1.05,0.7898762063021781,1.0994487481976016,19.910000000000323
